,sectors_list,symbols_list
4349,Healthcare,INSY
4350,Healthcare,INVA
4351,Healthcare,IONS
4352,Healthcare,IOVA
4353,Healthcare,IPH.PA
4354,Healthcare,IPN.PA
4355,Healthcare,IPXL
4356,Healthcare,IQV
4357,Healthcare,IRIX
4358,Healthcare,IRMD
4359,Healthcare,IRTC
4360,Healthcare,IRWD
4361,Healthcare,ISEE
4362,Healthcare,ISRG
4363,Healthcare,ISR
4364,Healthcare,ITCI
4365,Healthcare,ITGR
4366,Healthcare,ITRM
4367,Healthcare,IVA.PA
4368,Healthcare,IVC
4369,Healthcare,IVTY
4370,Healthcare,JAGX
4371,Healthcare,JAZZ
4372,Healthcare,JNCE
4373,Healthcare,JNJ
4374,Healthcare,JNP
4375,Healthcare,JYNT
4376,Healthcare,KALA
4377,Healthcare,KALV
4378,Healthcare,KDMN
4379,Healthcare,KDS.AS
4380,Healthcare,KERN
4381,Healthcare,KERX
4382,Healthcare,KIDS
4383,Healthcare,KIN
4384,Healthcare,KLDO
4385,Healthcare,KMDA
4386,Healthcare,KMPH
4387,Healthcare,KND
4388,Healthcare,KNSA
4389,Healthcare,KOD
4390,Healthcare,KORI.PA
4391,Healthcare,KPTI
4392,Healthcare,KRMD
4393,Healthcare,KRTX
4394,Healthcare,KRYS
4395,Healthcare,KTOV
4396,Healthcare,KTWO
4397,Healthcare,KURA
4398,Healthcare,KZIA
4399,Healthcare,KZR
4400,Healthcare,LBIRD.PA
4401,Healthcare,LCI
4402,Healthcare,LCTX
4403,Healthcare,LEGN
4404,Healthcare,LGND
4405,Healthcare,LHCG
4406,Healthcare,LH
4407,Healthcare,LIFE
4408,Healthcare,LIVN
4409,Healthcare,LJPC
4410,Healthcare,LLIT
4411,Healthcare,LLY
4412,Healthcare,LMAT
4413,Healthcare,LMNL
4414,Healthcare,LMNX
4415,Healthcare,LNA.PA
4416,Healthcare,LNTH
4417,Healthcare,LOGC
4418,Healthcare,LOXO
4419,Healthcare,LPCN
4420,Healthcare,LPNT
4421,Healthcare,LPTX
4422,Healthcare,LQDA
4423,Healthcare,LRMR
4424,Healthcare,LTRN
4425,Healthcare,LUMO
4426,Healthcare,LVGO
4427,Healthcare,LXRX
4428,Healthcare,LYS.PA
4429,Healthcare,MACK
4430,Healthcare,MASI
4431,Healthcare,MBIO
4432,Healthcare,MBOT
4433,Healthcare,MBRX
4434,Healthcare,MBX.TO
4435,Healthcare,MCK
4436,Healthcare,MCRB
4437,Healthcare,MDCO
4438,Healthcare,MDGL
4439,Healthcare,MDGS
4440,Healthcare,MDRX
4441,Healthcare,MDT
4442,Healthcare,MDWD
4443,Healthcare,MDXG
4444,Healthcare,MDXH.BR
4445,Healthcare,MD
4446,Healthcare,MEDCL.PA
4447,Healthcare,MEDP
4448,Healthcare,MEDS
4449,Healthcare,MEIP
4450,Healthcare,MGEN
4451,Healthcare,MGLN
4452,Healthcare,MGNX
4453,Healthcare,MGTA
4454,Healthcare,MGTX
4455,Healthcare,MICR
4456,Healthcare,MIRM
4457,Healthcare,MIST
4458,Healthcare,MITO
4459,Healthcare,MITRA.BR
4460,Healthcare,MKEA.PA
4461,Healthcare,MLND
4462,Healthcare,MLNT
4463,Healthcare,MLSBT.PA
4464,Healthcare,MLSS
4465,Healthcare,MMSI
4466,Healthcare,MNKD
4467,Healthcare,MNK
4468,Healthcare,MNLO
4469,Healthcare,MNOV
4470,Healthcare,MNPR
4471,Healthcare,MNTA
4472,Healthcare,MOH
4473,Healthcare,MORF
4474,Healthcare,MOR
4475,Healthcare,MOTS
4476,Healthcare,MRIC
4477,Healthcare,MRK.PA
4478,Healthcare,MRKR
4479,Healthcare,MRK
4480,Healthcare,MRNA
4481,Healthcare,MRNS
4482,Healthcare,MRSN
4483,Healthcare,MRTX
4484,Healthcare,MSON
4485,Healthcare,MTBCP
4486,Healthcare,MTBC
4487,Healthcare,MTD
4488,Healthcare,MTEM
4489,Healthcare,MTNB
4490,Healthcare,MTP
4491,Healthcare,MYGN
4492,Healthcare,MYL
4493,Healthcare,MYOK
4494,Healthcare,MYOS
4495,Healthcare,MYOV
4496,Healthcare,MYO
4497,Healthcare,NANO.PA
4498,Healthcare,NAOV
4499,Healthcare,NAVB
4500,Healthcare,NBIX
4501,Healthcare,NBRV
4502,Healthcare,NBSE
4503,Healthcare,NBY
4504,Healthcare,NCNA
4505,Healthcare,NDRA
4506,Healthcare,NEOG
4507,Healthcare,NEOS
4508,Healthcare,NEO
4509,Healthcare,NEPH
4510,Healthcare,NEPT.TO
4511,Healthcare,NEPT
4512,Healthcare,NERV
4513,Healthcare,NFH
4514,Healthcare,NGM
4515,Healthcare,NHC
4516,Healthcare,NH
4517,Healthcare,NKTR
4518,Healthcare,NK
4519,Healthcare,NLNK
4520,Healthcare,NLTX
4521,Healthcare,NMRD
4522,Healthcare,NMTR
4523,Healthcare,NNVC
4524,Healthcare,NOVN
4525,Healthcare,NRBO
4526,Healthcare,NRC
4527,Healthcare,NRI.TO
4528,Healthcare,NSPR
4529,Healthcare,NSTG
4530,Healthcare,NTEC
4531,Healthcare,NTGN
4532,Healthcare,NTLA
4533,Healthcare,NTRA
4534,Healthcare,NTRP
4535,Healthcare,NTUS
4536,Healthcare,NURO
4537,Healthcare,NUVA
4538,Healthcare,NVAX
4539,Healthcare,NVCN
4540,Healthcare,NVCR
4541,Healthcare,NVIV
4542,Healthcare,NVO
4543,Healthcare,NVRO
4544,Healthcare,NVST
4545,Healthcare,NVS
4546,Healthcare,NVTA
4547,Healthcare,NVUS
4548,Healthcare,NXGN
4549,Healthcare,NXTC
4550,Healthcare,NXTM
4551,Healthcare,NYMX
4552,Healthcare,OBLN
4553,Healthcare,OBSV
4554,Healthcare,OCGN
4555,Healthcare,OCUL
4556,Healthcare,OCX
4557,Healthcare,ODT
4558,Healthcare,OFIX
4559,Healthcare,OGEN
4560,Healthcare,OGI
4561,Healthcare,OMCL
4562,Healthcare,OMED
4563,Healthcare,OMER
4564,Healthcare,OMI
4565,Healthcare,ONC.TO
4566,Healthcare,ONCE
4567,Healthcare,ONCS
4568,Healthcare,ONCT
4569,Healthcare,ONCY
4570,Healthcare,ONTX
4571,Healthcare,ONVO
4572,Healthcare,ONXEO.PA
4573,Healthcare,OPCH
4574,Healthcare,OPGN
4575,Healthcare,OPK
4576,Healthcare,OPNT
4577,Healthcare,OPRX
4578,Healthcare,OPTN
4579,Healthcare,OREX
4580,Healthcare,ORGO
4581,Healthcare,ORGS
4582,Healthcare,ORMP
4583,Healthcare,ORP.PA
4584,Healthcare,OSE.PA
4585,Healthcare,OSMT
4586,Healthcare,OSUR
4587,Healthcare,OTIC
4588,Healthcare,OTLK
4589,Healthcare,OVID
4590,Healthcare,OXFD
4591,Healthcare,OXUR.BR
4592,Healthcare,OYST
4593,Healthcare,PACB
4594,Healthcare,PAHC
4595,Healthcare,PAVM
4596,Healthcare,PBH
4597,Healthcare,PBIO
4598,Healthcare,PBYI
4599,Healthcare,PCRX
4600,Healthcare,PCVX
4601,Healthcare,PDCO
4602,Healthcare,PDEX
4603,Healthcare,PDLI
4604,Healthcare,PDSB
4605,Healthcare,PEN
4606,Healthcare,PETQ
4607,Healthcare,PETS
4608,Healthcare,PETX
4609,Healthcare,PFE
4610,Healthcare,PFNX
4611,Healthcare,PGEN
4612,Healthcare,PGNX
4613,Healthcare,PGNY
4614,Healthcare,PHA.PA
4615,Healthcare,PHARM.AS
4616,Healthcare,PHAS
4617,Healthcare,PHAT
4618,Healthcare,PHGE
4619,Healthcare,PHG
4620,Healthcare,PHIA.AS
4621,Healthcare,PHIO
4622,Healthcare,PHR
4623,Healthcare,PINC
4624,Healthcare,PIRS
4625,Healthcare,PKI
4626,Healthcare,PLRX
4627,Healthcare,PLSE
4628,Healthcare,PLXP
4629,Healthcare,PLX
4630,Healthcare,PMD
4631,Healthcare,PMN.TO
4632,Healthcare,PNTG
4633,Healthcare,POAI
4634,Healthcare,PODD
4635,Healthcare,POXEL.PA
4636,Healthcare,PRAH
4637,Healthcare,PRGO
4638,Healthcare,PRNB
4639,Healthcare,PROF
4640,Healthcare,PRPH
4641,Healthcare,PRPO
4642,Healthcare,PRQR
4643,Healthcare,PRSC
4644,Healthcare,PRTA
4645,Healthcare,PRTK
4646,Healthcare,PRTO
4647,Healthcare,PRVB
4648,Healthcare,PRVL
4649,Healthcare,PSNL
4650,Healthcare,PSTI
4651,Healthcare,PSTV
4652,Healthcare,PTCT
4653,Healthcare,PTE
4654,Healthcare,PTGX
4655,Healthcare,PTIE
4656,Healthcare,PTI
4657,Healthcare,PTLA
4658,Healthcare,PTN
4659,Healthcare,PULM
4660,Healthcare,QDEL
4661,Healthcare,QGEN
4662,Healthcare,QHC
4663,Healthcare,QLGN
4664,Healthcare,QTNT
4665,Healthcare,QTRX
4666,Healthcare,QURE
4667,Healthcare,RAD
4668,Healthcare,RAPT
4669,Healthcare,RARE
4670,Healthcare,RARX
4671,Healthcare,RCEL
4672,Healthcare,RCKT
4673,Healthcare,RCM
4674,Healthcare,RCUS
4675,Healthcare,RDHL
4676,Healthcare,RDNT
4677,Healthcare,RDUS
4678,Healthcare,RDY
4679,Healthcare,REGN
4680,Healthcare,REPH
4681,Healthcare,REPL
4682,Healthcare,RETA
4683,Healthcare,REXN
4684,Healthcare,RFL
4685,Healthcare,RGEN
4686,Healthcare,RGLS
4687,Healthcare,RGNX
4688,Healthcare,RHE
4689,Healthcare,RIGL
4690,Healthcare,RLMD
4691,Healthcare,RMD
4692,Healthcare,RMED
4693,Healthcare,RMTI
4694,Healthcare,RNA
4695,Healthcare,RSLS
4696,Healthcare,RTIX
4697,Healthcare,RTRX
4698,Healthcare,RTTR
4699,Healthcare,RUBY
4700,Healthcare,RVNC
4701,Healthcare,RVP
4702,Healthcare,RVX.TO
4703,Healthcare,RWLK
4704,Healthcare,RYTM
4705,Healthcare,SAGE
4706,Healthcare,SAN.PA
4707,Healthcare,SAVA
4708,Healthcare,SBBP
4709,Healthcare,SBPH
4710,Healthcare,SCPH
4711,Healthcare,SCYX
4712,Healthcare,SDC
4713,Healthcare,SDT.PA
4714,Healthcare,SEEL
4715,Healthcare,SELB
4716,Healthcare,SEM
4717,Healthcare,SENS
4718,Healthcare,SEQUA.BR
4719,Healthcare,SESN
4720,Healthcare,SGEN
4721,Healthcare,SGMO
4722,Healthcare,SGRY
4723,Healthcare,SGYP
4724,Healthcare,SHPG
4725,Healthcare,SIA.TO
4726,Healthcare,SIBN
4727,Healthcare,SIEN
4728,Healthcare,SIGA
4729,Healthcare,SIGHT.PA
4730,Healthcare,SILK
4731,Healthcare,SINT
4732,Healthcare,SLDB
4733,Healthcare,SLGL
4734,Healthcare,SLNO
4735,Healthcare,SLRX
4736,Healthcare,SLS
4737,Healthcare,SMMT
4738,Healthcare,SNCA
4739,Healthcare,SNDL
4740,Healthcare,SNDX
4741,Healthcare,SNGX
4742,Healthcare,SNNA
4743,Healthcare,SNN
4744,Healthcare,SNOA
4745,Healthcare,SNSS
4746,Healthcare,SNY
4747,Healthcare,SOLY
4748,Healthcare,SONN
4749,Healthcare,SPHS
4750,Healthcare,SPNE
4751,Healthcare,SPPI
4752,Healthcare,SPRO
4753,Healthcare,SRDX
4754,Healthcare,SRNE
4755,Healthcare,SRPT
4756,Healthcare,SRRA
4757,Healthcare,SRRK
4758,Healthcare,SRTS
4759,Healthcare,SSI.PA
4760,Healthcare,SSKN
4761,Healthcare,SSY
4762,Healthcare,STAA
4763,Healthcare,STDY
4764,Healthcare,STE
4765,Healthcare,STIM
4766,Healthcare,STML
4767,Healthcare,STOK
4768,Healthcare,STRM
4769,Healthcare,STRO
4770,Healthcare,STSA
4771,Healthcare,STXS
4772,Healthcare,SUPN
4773,Healthcare,SURF
4774,Healthcare,SVA
4775,Healthcare,SVRA
4776,Healthcare,SWAV
4777,Healthcare,SWTX
4778,Healthcare,SXTC
4779,Healthcare,SYBX
4780,Healthcare,SYK
4781,Healthcare,SYNH
4782,Healthcare,SYN
4783,Healthcare,SYRS
4784,Healthcare,SY
4785,Healthcare,TARA
4786,Healthcare,TARO
4787,Healthcare,TBIO
4788,Healthcare,TBPH
4789,Healthcare,TCDA
4790,Healthcare,TCMD
4791,Healthcare,TCON
4792,Healthcare,TCRR
4793,Healthcare,TDOC
4794,Healthcare,TECH
4795,Healthcare,TELA
4796,Healthcare,TENX
4797,Healthcare,TEVA
4798,Healthcare,TFFP
4799,Healthcare,TFX
4800,Healthcare,TGTX
4801,Healthcare,TH.TO
4802,Healthcare,THC
4803,Healthcare,THMO
4804,Healthcare,THTX
4805,Healthcare,TIG
4806,Healthcare,TLGT
4807,Healthcare,TLRY
4808,Healthcare,TMBR
4809,Healthcare,TMD.TO
4810,Healthcare,TMDI
4811,Healthcare,TMDX
4812,Healthcare,TMO
4813,Healthcare,TNDM
4814,Healthcare,TNG.PA
4815,Healthcare,TNXP
4816,Healthcare,TOCA
4817,Healthcare,TORC
4818,Healthcare,TPTX
4819,Healthcare,TRHC
4820,Healthcare,TRIB
4821,Healthcare,TRIL
4822,Healthcare,TROV
4823,Healthcare,TRPX
4824,Healthcare,TRVI
4825,Healthcare,TRVN
4826,Healthcare,TRXC
4827,Healthcare,TSRO
4828,Healthcare,TTNP
4829,Healthcare,TTOO
4830,Healthcare,TTPH
4831,Healthcare,TUB.BR
4832,Healthcare,TVTY
4833,Healthcare,TWST
4834,Healthcare,TXG
4835,Healthcare,TXMD
4836,Healthcare,TYHT
4837,Healthcare,TYME
4838,Healthcare,UBX
4839,Healthcare,UCB.BR
4840,Healthcare,UHS
4841,Healthcare,UMRX
4842,Healthcare,UNH
4843,Healthcare,URGN
4844,Healthcare,UROV
4845,Healthcare,USPH
4846,Healthcare,UTHR
4847,Healthcare,UTMD
4848,Healthcare,VAPO
4849,Healthcare,VAR
4850,Healthcare,VBIV
4851,Healthcare,VBLT
4852,Healthcare,VCEL
4853,Healthcare,VCNX
4854,Healthcare,VCYT
4855,Healthcare,VEEV
4856,Healthcare,VERO
4857,Healthcare,VERU
4858,Healthcare,VETO.PA
4859,Healthcare,VIE
4860,Healthcare,VIRP.PA
4861,Healthcare,VIR
4862,Healthcare,VIVE
4863,Healthcare,VIVO
4864,Healthcare,VKTX
4865,Healthcare,VLA.PA
4866,Healthcare,VLRX
4867,Healthcare,VMD
4868,Healthcare,VNDA
4869,Healthcare,VNRX
4870,Healthcare,VRAY
4871,Healthcare,VRCA
4872,Healthcare,VREX
4873,Healthcare,VRML
4874,Healthcare,VRNA
4875,Healthcare,VRTX
4876,Healthcare,VSAR
4877,Healthcare,VSTM
4878,Healthcare,VTGN
4879,Healthcare,VTVT
4880,Healthcare,VTX.PA
4881,Healthcare,VVUS
4882,Healthcare,VVY.AS
4883,Healthcare,VXRT
4884,Healthcare,VYGR
4885,Healthcare,WAT
4886,Healthcare,WBA
4887,Healthcare,WCG
4888,Healthcare,WINT
4889,Healthcare,WMGI
4890,Healthcare,WORX
4891,Healthcare,WST
4892,Healthcare,WVE
4893,Healthcare,XBIO
4894,Healthcare,XBIT
4895,Healthcare,XCUR
4896,Healthcare,XENE
4897,Healthcare,XENT
4898,Healthcare,XERS
4899,Healthcare,XFOR
4900,Healthcare,XGN
4901,Healthcare,XLRN
4902,Healthcare,XNCR
4903,Healthcare,XOMA
4904,Healthcare,XON
4905,Healthcare,XRAY
4906,Healthcare,XTLB
4907,Healthcare,XTNT
4908,Healthcare,XXII
4909,Healthcare,YCBD
4910,Healthcare,YI
4911,Healthcare,YMAB
4912,Healthcare,ZBH
4913,Healthcare,ZCMD
4914,Healthcare,ZFGN
4915,Healthcare,ZGNX
4916,Healthcare,ZIOP
4917,Healthcare,ZLAB
4918,Healthcare,ZOM
4919,Healthcare,ZSAN
4920,Healthcare,ZTS
4921,Healthcare,ZYME
4922,Healthcare,ZYNE
4923,Healthcare,ZYXI
4924,Industrials,AAA.AS
4925,Industrials,AALB.AS
4926,Industrials,AAL
4927,Industrials,AAN
4928,Industrials,AAON
4929,Industrials,AAWW
4930,Industrials,AAXN
4931,Industrials,ABEOW
4932,Industrials,ABM
4933,Industrials,ABO.BR
4934,Industrials,AC.TO
4935,Industrials,ACAMW
4936,Industrials,ACA
4937,Industrials,ACCO
4938,Industrials,ACKB.BR
4939,Industrials,ACM
4940,Industrials,ACTG
4941,Industrials,ACTTW
4942,Industrials,ACY
4943,Industrials,AD.TO
4944,Industrials,ADES
4945,Industrials,ADILW
4946,Industrials,ADP.PA
4947,Industrials,ADP
4948,Industrials,ADSW
4949,Industrials,ADT
4950,Industrials,AEGN
4951,Industrials,AEIS
4952,Industrials,AER
4953,Industrials,AF.PA
4954,Industrials,AFGB
4955,Industrials,AFGE
4956,Industrials,AFGH
4957,Industrials,AFI
4958,Industrials,AFLT.ME
4959,Industrials,AFN.TO
4960,Industrials,AGBAR
4961,Industrials,AGBAW
4962,Industrials,AGCO
4963,Industrials,AGFB.BR
4964,Industrials,AGTA.PA
4965,Industrials,AGX
4966,Industrials,AIM.TO
4967,Industrials,AIMC
4968,Industrials,AIR.PA
4969,Industrials,AIRI
4970,Industrials,AIRTW
4971,Industrials,AIRT
4972,Industrials,AIR
4973,Industrials,AIT
4974,Industrials,AJRD
4975,Industrials,ALACR
4976,Industrials,ALADA.PA
4977,Industrials,ALAQU.PA
4978,Industrials,ALC.TO
4979,Industrials,ALCLA.PA
4980,Industrials,ALCUR.PA
4981,Industrials,ALD.PA
4982,Industrials,ALDBT.PA
4983,Industrials,ALDLS.PA
4984,Industrials,ALDR.PA
4985,Industrials,ALEAC.PA
4986,Industrials,ALENE.PA
4987,Industrials,ALESA.PA
4988,Industrials,ALEUP.PA
4989,Industrials,ALEVA.BR
4990,Industrials,ALFEN.AS
4991,Industrials,ALFRE.PA
4992,Industrials,ALGRR
4993,Industrials,ALGRW
4994,Industrials,ALGT
4995,Industrials,ALG
4996,Industrials,ALHIO.PA
4997,Industrials,ALI2S.PA
4998,Industrials,ALIVA.PA
4999,Industrials,ALJJ
5000,Industrials,ALK
5001,Industrials,ALLE
5002,Industrials,ALMDG.PA
5003,Industrials,ALMEC.PA
5004,Industrials,ALMGI.PA
5005,Industrials,ALMTH.PA
5006,Industrials,ALNSC.PA
5007,Industrials,ALO.PA
5008,Industrials,ALOBR.PA
5009,Industrials,ALPCV.PA
5010,Industrials,ALPJT.PA
5011,Industrials,ALRGR.PA
5012,Industrials,ALRS.ME
5013,Industrials,ALSER.PA
5014,Industrials,ALTG
5015,Industrials,ALTLX.PA
5016,Industrials,ALTRI.PA
5017,Industrials,ALTUV.PA
5018,Industrials,ALUCI.PA
5019,Industrials,ALUCR.PA
5020,Industrials,ALUVI.PA
5021,Industrials,ALWOO.PA
5022,Industrials,AL
5023,Industrials,AM.PA
5024,Industrials,AMCIW
5025,Industrials,AME
5026,Industrials,AMRC
5027,Industrials,AMSC
5028,Industrials,ANDAR
5029,Industrials,AOBC
5030,Industrials,AOS
5031,Industrials,APDN
5032,Industrials,APOG
5033,Industrials,APT
5034,Industrials,APWC
5035,Industrials,APXTW
5036,Industrials,AP
5037,Industrials,AQMS
5038,Industrials,AQUA
5039,Industrials,ARCAD.AS
5040,Industrials,ARCB
5041,Industrials,ARCW
5042,Industrials,ARC
5043,Industrials,ARE.TO
5044,Industrials,ARII
5045,Industrials,ARLO
5046,Industrials,ARNC
5047,Industrials,ARTE.PA
5048,Industrials,ARTLW
5049,Industrials,ARTW
5050,Industrials,ARTX
5051,Industrials,ASCMA
5052,Industrials,ASC
5053,Industrials,ASGN
5054,Industrials,ASPN
5055,Industrials,ASR
5056,Industrials,ASTC
5057,Industrials,ASTE
5058,Industrials,ASV
5059,Industrials,ASY.PA
5060,Industrials,ATA.TO
5061,Industrials,ATCXW
5062,Industrials,ATCX
5063,Industrials,ATIS
5064,Industrials,ATI
5065,Industrials,ATKR
5066,Industrials,ATRO
5067,Industrials,ATSG
5068,Industrials,ATTO
5069,Industrials,AURE.PA
5070,Industrials,AURS.PA
5071,Industrials,AVAV
5072,Industrials,AVCTW
5073,Industrials,AVH
5074,Industrials,AVP.TO
5075,Industrials,AVY
5076,Industrials,AWI
5077,Industrials,AWX
5078,Industrials,AXE
5079,Industrials,AXO
5080,Industrials,AYI
5081,Industrials,AYR
5082,Industrials,AZ.TO
5083,Industrials,AZEK
5084,Industrials,AZUL
5085,Industrials,AZZ
5086,Industrials,BAD.TO
5087,Industrials,BAH
5088,Industrials,BALYO.PA
5089,Industrials,BAMNB.AS
5090,Industrials,BA
5091,Industrials,BBCP
5092,Industrials,BBSI
5093,Industrials,BCDAW
5094,Industrials,BCO
5095,Industrials,BCRA.PA
5096,Industrials,BDC
5097,Industrials,BDI.TO
5098,Industrials,BDT.TO
5099,Industrials,BEKB.BR
5100,Industrials,BE
5101,Industrials,BGG
5102,Industrials,BHACU
5103,Industrials,BHTG
5104,Industrials,BKYI
5105,Industrials,BLDP
5106,Industrials,BLDR
5107,Industrials,BLD
5108,Industrials,BLUE.PA
5109,Industrials,BMCH
5110,Industrials,BMI
5111,Industrials,BND.PA
5112,Industrials,BOKA.AS
5113,Industrials,BOSC
5114,Industrials,BPOST.BR
5115,Industrials,BPYUP
5116,Industrials,BPYU
5117,Industrials,BRC
5118,Industrials,BRKA
5119,Industrials,BRNL.AS
5120,Industrials,BROGR
5121,Industrials,BROGU
5122,Industrials,BRSS
5123,Industrials,BSA
5124,Industrials,BUI.TO
5125,Industrials,BVI.PA
5126,Industrials,BV
5127,Industrials,BWEN
5128,Industrials,BWL-A
5129,Industrials,BWXT
5130,Industrials,BXC
5131,Industrials,CAAP
5132,Industrials,CAE.TO
5133,Industrials,CAE
5134,Industrials,CAI
5135,Industrials,CAMB.BR
5136,Industrials,CAR
5137,Industrials,CASS
5138,Industrials,CATM
5139,Industrials,CATR.PA
5140,Industrials,CAT
5141,Industrials,CBAT
5142,Industrials,CBDG.PA
5143,Industrials,CBI
5144,Industrials,CBLK
5145,Industrials,CBZ
5146,Industrials,CCCL
5147,Industrials,CCNC
5148,Industrials,CCRN
5149,Industrials,CDU.LS
5150,Industrials,CEA
5151,Industrials,CECE
5152,Industrials,CEN.PA
5153,Industrials,CENER.BR
5154,Industrials,CETX
5155,Industrials,CFEB.BR
5156,Industrials,CFFAW
5157,Industrials,CFX
5158,Industrials,CGY.TO
5159,Industrials,CHNGU
5160,Industrials,CHR.TO
5161,Industrials,CHRA
5162,Industrials,CHRW
5163,Industrials,CIR
5164,Industrials,CIX
5165,Industrials,CJT.TO
5166,Industrials,CLCT
5167,Industrials,CLH
5168,Industrials,CLIR
5169,Industrials,CLWT
5170,Industrials,CMCO
5171,Industrials,CMFNL
5172,Industrials,CMI
5173,Industrials,CMRE
5174,Industrials,CMSD
5175,Industrials,CNHI
5176,Industrials,CNI
5177,Industrials,CNR.TO
5178,Industrials,CNR
5179,Industrials,CODA
5180,Industrials,CODI
5181,Industrials,COL
5182,Industrials,COM.PA
5183,Industrials,COWNL
5184,Industrials,CP.TO
5185,Industrials,CPA
5186,Industrials,CPLP
5187,Industrials,CPRT
5188,Industrials,CPST
5189,Industrials,CP
5190,Industrials,CRAI
5191,Industrials,CRP.TO
5192,Industrials,CRSAW
5193,Industrials,CRS
5194,Industrials,CR
5195,Industrials,CSL
5196,Industrials,CSWI
5197,Industrials,CSX
5198,Industrials,CTAS
5199,Industrials,CTRG.PA
5200,Industrials,CTRM
5201,Industrials,CTT.LS
5202,Industrials,CUB
5203,Industrials,CUI
5204,Industrials,CUO
5205,Industrials,CUR.LS
5206,Industrials,CVA
5207,Industrials,CVEO
5208,Industrials,CVG
5209,Industrials,CVR
5210,Industrials,CVTI
5211,Industrials,CVU
5212,Industrials,CVV
5213,Industrials,CWL.TO
5214,Industrials,CWST
5215,Industrials,CW
5216,Industrials,CYD
5217,Industrials,CYRXW
5218,Industrials,CYRX
5219,Industrials,DAC
5220,Industrials,DAL
5221,Industrials,DBG.PA
5222,Industrials,DCIX
5223,Industrials,DCI
5224,Industrials,DCM.TO
5225,Industrials,DCO
5226,Industrials,DECB.BR
5227,Industrials,DE
5228,Industrials,DFBH
5229,Industrials,DG.PA
5230,Industrials,DGLY
5231,Industrials,DHCNL
5232,Industrials,DHT
5233,Industrials,DHX
5234,Industrials,DIV.TO
5235,Industrials,DKNGW
5236,Industrials,DLHC
5237,Industrials,DMTKW
5238,Industrials,DNB
5239,Industrials,DOOR
5240,Industrials,DOV
5241,Industrials,DPA.AS
5242,Industrials,DPHCW
5243,Industrials,DPW
5244,Industrials,DRT.TO
5245,Industrials,DRTT
5246,Industrials,DRX.TO
5247,Industrials,DSKE
5248,Industrials,DSS
5249,Industrials,DSX
5250,Industrials,DXPE
5251,Industrials,DY
5252,Industrials,EACQU
5253,Industrials,EACQ
5254,Industrials,EAF
5255,Industrials,EBF
5256,Industrials,ECASA.PA
5257,Industrials,ECHO
5258,Industrials,ECOLW
5259,Industrials,ECOL
5260,Industrials,EDI.PA
5261,Industrials,EDRY
5262,Industrials,EEI
5263,Industrials,EFL.TO
5264,Industrials,EFN.TO
5265,Industrials,EFX
5266,Industrials,EGL.LS
5267,Industrials,EGLE
5268,Industrials,EGL
5269,Industrials,EH
5270,Industrials,EIF.TO
5271,Industrials,ELAT
5272,Industrials,ELECU
5273,Industrials,ELEC
5274,Industrials,ELIS.PA
5275,Industrials,EME
5276,Industrials,EML
5277,Industrials,EMR
5278,Industrials,EN.PA
5279,Industrials,ENBA
5280,Industrials,ENG
5281,Industrials,ENR
5282,Industrials,ENS
5283,Industrials,ENT.TO
5284,Industrials,ENVI.AS
5285,Industrials,EPAC
5286,Industrials,EPS.PA
5287,Industrials,ERA
5288,Industrials,ERII
5289,Industrials,ESEA
5290,Industrials,ESLT
5291,Industrials,ESL
5292,Industrials,ESNC
5293,Industrials,ESND
5294,Industrials,ESP
5295,Industrials,ESTR
5296,Industrials,ETN
5297,Industrials,EUCAR.PA
5298,Industrials,EVI
